CryoSleep,Age,VIP,Transported,Side,Group,Spendings,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,GroupSize,GroupMember
0,24.0,0,1,0,297,1433.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,57.0,0,1,0,298,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1,16.0,0,0,1,301,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,0,302,1385.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,23.0,0,1,1,303,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,28.0,0,0,1,304,7439.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,23.0,0,0,0,305,3073.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,23.0,0,0,1,306,904.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,18.0,0,1,1,307,1359.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,18.0,0,0,1,309,1357.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,67.0,0,0,1,310,4947.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,60.0,0,1,0,313,552.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1
1,27.2,0,1,0,313,177.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2
0,49.0,0,1,0,313,649.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3
0,0.0,0,1,0,313,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4
0,26.0,0,0,0,314,1790.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,35.0,0,1,1,315,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,24.0,0,1,1,316,2798.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,20.0,0,1,1,316,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,18.0,0,0,1,320,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,21.0,0,0,1,320,388.9539614654161,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,59.0,1,0,1,321,1227.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,13.0,0,0,1,322,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,43.0,0,0,0,324,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,29.0,0,0,1,326,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,19.0,0,1,1,327,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,2.0,0,1,1,330,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1
0,32.0,0,1,1,330,5146.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2
0,33.0,0,0,1,330,2168.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,3
0,25.0,0,0,0,331,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,29.0,0,1,0,333,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,29.0,0,0,1,334,7404.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,44.0,0,0,0,336,712.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,2.0,0,1,1,337,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1
0,19.0,0,1,1,337,2460.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
0,0.0,0,1,1,337,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3
1,18.0,0,1,1,338,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,38.0,0,1,1,340,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,5.0,0,0,0,341,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,31.0,0,0,0,343,1302.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,30.0,0,0,1,345,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,15.0,0,1,0,346,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,27.0,0,0,1,347,1868.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,1,0,348,3223.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,36.0,0,1,1,348,2385.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
1,14.0,0,1,0,350,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,0,352,4976.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,18.0,0,1,1,355,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,36.0,0,1,0,356,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,41.0,0,0,1,357,1899.1481872973152,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,50.0,0,1,1,358,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1,32.0,0,1,1,358,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
0,26.0,0,0,1,359,689.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,15.0,0,0,1,360,715.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,33.0,0,1,1,361,733.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,1,365,706.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,26.0,0,0,0,368,7405.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
1,61.0,0,1,0,368,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,24.0,0,1,1,369,827.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,30.0,0,0,0,370,1559.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,24.0,0,1,0,371,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,0,372,2771.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,41.0,0,0,0,373,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,20.0,0,0,0,375,788.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,22.0,0,1,1,376,908.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,63.0,0,0,1,377,9432.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,18.0,0,0,1,378,6065.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,1
1,21.0,0,1,1,378,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,2
0,79.0,0,0,1,378,10645.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,3
1,56.0,0,1,1,378,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,4
1,13.0,0,1,1,378,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,5
0,33.0,0,0,1,378,4729.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,6
1,32.0,0,1,1,378,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,7
0,31.0,0,1,0,379,953.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,26.0,0,1,1,380,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,18.0,0,1,0,381,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,38.0,0,1,0,381,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,23.0,0,0,0,382,720.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,28.0,0,0,1,383,4688.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1,34.0,0,0,1,383,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
0,0.0,0,1,1,384,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
0,14.0,0,1,1,384,909.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,23.0,0,0,0,385,888.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,49.0,0,0,0,387,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,14.0,0,0,1,388,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,18.0,0,0,0,389,791.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,27.0,1,1,0,391,6784.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,48.0,0,0,0,392,1619.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,31.0,1,0,0,395,25400.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,61.0,0,0,0,395,4445.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,18.0,0,1,1,396,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,45.0,0,1,1,397,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,1,398,6498.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,30.0,1,0,1,401,1056.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,30.0,0,0,1,401,1783.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
1,32.0,1,1,1,402,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,43.0,1,1,0,403,1251.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,17.0,0,0,0,405,683.0631330338949,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,0,407,2303.3432427973444,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1
0,20.0,0,0,0,407,693.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2
1,39.0,0,0,0,407,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
0,35.0,0,0,0,408,1299.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,31.0,0,0,1,409,1118.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,1,410,717.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,16.0,0,0,0,411,932.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,60.0,0,1,0,412,14744.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,18.0,0,0,0,413,569.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,42.0,0,0,1,415,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,68.0,0,1,0,417,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1
0,22.0,0,0,0,417,7878.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,2
1,59.0,0,1,0,417,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
0,25.04189813377212,0,1,0,423,3662.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,37.0,0,0,0,425,1157.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,3.0,0,1,0,425,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,31.0,0,1,0,425,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,31.0,0,1,0,427,12240.172779442664,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,29.0,0,1,1,428,7972.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,20.0,0,1,1,429,10345.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1
1,46.0,0,1,1,429,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2
0,29.0,0,1,1,430,1042.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,43.0,0,1,0,431,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,17.0,0,0,1,432,1493.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,27.0,0,1,0,433,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,47.0,0,0,0,433,7513.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,45.0,0,1,1,434,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,17.0,0,1,1,435,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,10.0,0,1,1,436,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
0,56.0,0,0,1,436,679.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
0,39.0,0,0,1,437,871.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
0,40.0,0,0,1,437,873.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2
1,40.0,0,1,1,438,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,34.0,0,0,0,439,7674.403155577107,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,32.0,0,0,1,441,722.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,35.0,0,0,0,442,1050.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,32.0,1,0,0,444,3015.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,26.0,1,0,0,444,2005.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
0,25.0,0,0,1,445,2175.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
0,26.0,0,0,1,445,792.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2
1,22.0,0,1,0,446,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,22.0,0,1,1,447,804.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,0,448,789.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
1,32.0,0,1,0,448,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
1,11.0,0,1,1,449,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,22.0,0,1,1,452,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,19.0,0,1,1,453,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1
1,34.0,0,1,1,453,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,2
1,74.0,0,1,1,453,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
0,28.0,1,1,1,454,5043.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1
1,42.0,0,1,1,454,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
1,43.0,0,1,1,454,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
0,55.0,0,0,1,456,715.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,19.0,0,1,0,457,773.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1
1,6.0,0,0,0,457,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
0,7.0,0,0,0,457,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
1,28.0,0,1,1,458,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,15.0,0,0,1,459,2217.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,24.0,0,1,1,460,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,31.0,0,1,1,461,869.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1
0,22.0,0,1,1,461,884.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2
0,1.0,0,1,1,461,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3
1,50.0,0,0,1,462,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,34.0,0,0,0,463,1208.8873811667904,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,14.0,0,0,0,463,1861.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,19.0,0,0,0,465,1620.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
0,17.805320862431213,0,1,0,465,826.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2
0,36.0,0,0,0,466,865.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,34.0,0,0,1,468,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,25.0,0,1,1,470,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1
1,36.0,0,1,1,470,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,16.0,0,0,0,471,5400.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,30.0,0,1,0,471,7976.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,37.0,0,0,1,472,862.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,15.0,0,1,1,474,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,36.0,0,0,0,475,990.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,27.0,0,0,0,476,1223.8083262742402,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1
1,27.0,0,1,0,476,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,12.0,0,1,0,476,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,22.0,0,0,0,477,1624.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,27.0,0,0,0,480,856.8272631869623,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,13.0,0,1,1,481,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,27.0,0,0,1,482,788.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
0,28.0,0,0,1,482,629.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
0,21.0,0,0,1,485,3436.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,39.0,0,0,1,487,6527.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,28.0,0,0,0,488,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,14.0,0,1,1,490,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,27.0,0,1,1,498,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,46.0,0,1,1,498,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,27.0,0,1,1,499,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1
0,21.0,0,0,1,499,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,21.0,0,1,0,500,2344.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
0,42.0,0,0,0,501,2896.68441110067,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,22.0,0,0,1,502,1298.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,10.0,0,1,1,503,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,43.0,0,0,1,503,1897.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
0,42.0,0,0,1,503,1297.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,3
1,18.0,0,1,1,504,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,1
1,54.0,0,1,1,504,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,2
1,24.0,0,1,1,504,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,3
0,64.0,0,0,1,504,2901.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,4
1,18.0,0,1,1,504,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,5
1,53.0,0,1,1,504,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,6
1,23.0,0,1,1,506,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,39.0,0,1,1,507,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,59.0,0,1,0,510,16844.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,32.0,0,1,1,512,5936.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1,55.0,0,1,1,512,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2
1,21.0,0,1,0,513,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,50.0,0,1,1,515,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,55.0,0,0,1,516,5022.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
0,26.29231313838892,0,0,0,517,1521.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,35.0,0,1,1,518,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,35.2,0,1,1,519,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,55.0,0,0,1,520,62.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,23.0,0,1,1,521,935.2697658562154,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,42.0,0,0,0,522,906.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,35.0,0,1,1,523,2505.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,47.0,0,1,1,525,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,38.44147530321885,0,0,1,527,1190.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1
1,34.0,0,1,1,527,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,46.0,0,0,0,528,11141.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,26.0,0,0,0,529,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,1.0,0,0,0,531,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
1,35.2,0,1,0,531,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
0,33.0,0,0,0,533,961.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,34.0,0,0,0,534,8476.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,49.0,0,0,0,534,5863.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,22.0,0,0,0,537,677.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,28.0,0,1,0,538,1078.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,27.2,0,1,0,539,177.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,1
1,36.0,0,1,0,539,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,2
1,30.0,0,1,0,539,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1,49.0,0,1,0,539,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,4
0,38.0,0,0,0,539,7268.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,5
1,31.0,0,1,1,540,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,17.0,0,0,1,540,1532.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,26.0,0,0,0,542,887.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,0,545,740.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,546,2459.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,1,547,865.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,1,1,548,791.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,32.0,0,1,1,549,919.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1
1,43.0,0,1,1,549,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,23.0,0,1,1,550,787.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,42.0,0,0,1,551,849.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,29.0,0,1,1,552,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,40.0,0,1,0,553,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
0,37.0,0,1,0,553,7270.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
1,61.0,0,1,0,555,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
0,33.0,0,0,0,555,2691.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
0,19.0,0,1,1,556,1448.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,1,559,671.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,4.0,0,0,1,560,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1
0,12.0,0,1,1,560,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2
0,44.0,0,1,1,560,1839.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3
0,22.0,0,0,1,561,774.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,33.0,0,0,0,563,1905.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1,32.0,0,1,0,564,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1
1,28.0,0,1,0,564,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
0,28.0,0,0,0,564,5461.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,3
0,31.0,0,0,0,565,1309.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,13.0,0,1,1,566,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,14.0,0,1,1,567,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,33.0,0,0,1,568,1946.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1
1,14.2,0,1,1,568,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2
0,23.0,0,1,0,569,644.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,36.0,1,1,1,570,6634.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,22.0,0,1,0,571,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7,1
1,19.0,0,0,0,571,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,2
1,42.0,0,1,0,571,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,3
1,30.0,0,1,0,571,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,4
1,16.0,0,1,0,571,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7,5
0,55.0,0,0,0,571,4924.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,6
